Date,Time,Hour,Day_of_Week,Month,Day_Type,Peak_Hour,Train_ID,Origin_Station,Destination_Station,Route,Passenger_Count,Ticket_Type,Class_Type,Total_Capacity,Available_Seats,Temperature,Rainfall,Weather_Condition,Holiday,Event_Name
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,320,Reserved,3rd Class,500,180,31,17,Rainy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T101,Colombo Fort,Galle,Colombo Fort → Galle,211,Unreserved,1st Class,500,289,29,19,Rainy,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,303,Reserved,3rd Class,500,197,27,0,Sunny,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T101,Colombo Fort,Galle,Colombo Fort → Galle,197,Reserved,2nd Class,500,303,26,0,Sunny,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,304,Unreserved,2nd Class,500,196,28,0,Sunny,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,382,Reserved,3rd Class,500,118,30,0,Cloudy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T102,Colombo Fort,Galle,Colombo Fort → Galle,274,Reserved,3rd Class,500,226,28,0,Sunny,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Galle,Colombo Fort → Galle,326,Reserved,3rd Class,500,174,27,0,Sunny,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T102,Colombo Fort,Galle,Colombo Fort → Galle,156,Reserved,3rd Class,500,344,30,0,Sunny,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Galle,Colombo Fort → Galle,462,Unreserved,3rd Class,500,38,27,0,Sunny,Yes,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Galle,Colombo Fort → Galle,415,Reserved,3rd Class,500,85,32,0,Sunny,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T201,Colombo Fort,Galle,Colombo Fort → Galle,199,Reserved,2nd Class,500,301,31,0,Rainy,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,324,Unreserved,1st Class,500,176,29,20,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T201,Colombo Fort,Galle,Colombo Fort → Galle,69,Reserved,1st Class,500,431,30,5,Rainy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,318,Unreserved,3rd Class,500,182,29,0,Sunny,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,391,Unreserved,1st Class,500,109,30,0,Cloudy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T202,Colombo Fort,Galle,Colombo Fort → Galle,234,Reserved,3rd Class,500,266,28,0,Sunny,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,396,Reserved,3rd Class,500,104,31,0,Cloudy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T202,Colombo Fort,Galle,Colombo Fort → Galle,172,Unreserved,3rd Class,500,328,29,6,Rainy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,337,Reserved,2nd Class,500,163,27,0,Cloudy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,320,Reserved,1st Class,500,180,28,0,Sunny,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T301,Colombo Fort,Galle,Colombo Fort → Galle,202,Reserved,2nd Class,500,298,29,0,Sunny,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,364,Reserved,1st Class,500,136,31,0,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T301,Colombo Fort,Galle,Colombo Fort → Galle,208,Unreserved,3rd Class,500,292,26,4,Rainy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,433,Reserved,2nd Class,500,67,27,0,Sunny,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,400,Reserved,1st Class,500,100,28,0,Sunny,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,201,Unreserved,2nd Class,500,299,29,0,Sunny,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,342,Unreserved,3rd Class,500,158,26,0,Sunny,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,199,Reserved,3rd Class,500,301,30,0,Cloudy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,341,Reserved,1st Class,500,159,27,0,Sunny,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,307,Reserved,1st Class,500,193,32,0,Sunny,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,221,Reserved,2nd Class,500,279,28,14,Rainy,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,292,Unreserved,3rd Class,500,208,27,0,Cloudy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,192,Reserved,2nd Class,500,308,26,0,Sunny,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,320,Unreserved,3rd Class,500,180,31,17,Rainy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,342,Unreserved,1st Class,500,158,28,1,Rainy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,203,Unreserved,3rd Class,500,297,31,0,Cloudy,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,334,Reserved,2nd Class,500,166,31,2,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,253,Reserved,1st Class,500,247,32,0,Cloudy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,398,Unreserved,3rd Class,500,102,29,0,Cloudy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,236,Unreserved,3rd Class,500,264,31,0,Rainy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,296,Unreserved,1st Class,500,204,28,0,Cloudy,Yes,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,391,Reserved,3rd Class,500,109,31,0,Cloudy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,211,Unreserved,2nd Class,500,289,32,0,Cloudy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,354,Unreserved,3rd Class,500,146,26,0,Cloudy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,247,Unreserved,1st Class,500,253,28,0,Cloudy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,256,Unreserved,1st Class,500,244,30,0,Cloudy,Yes,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,262,Unreserved,1st Class,500,238,32,18,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,181,Reserved,2nd Class,500,319,32,2,Rainy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,368,Unreserved,3rd Class,500,132,30,0,Cloudy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,422,Unreserved,2nd Class,500,78,26,0,Sunny,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,297,Unreserved,2nd Class,500,203,28,0,Cloudy,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,326,Reserved,3rd Class,500,174,31,4,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,142,Reserved,1st Class,500,358,31,0,Sunny,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,291,Reserved,2nd Class,500,209,32,20,Rainy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,275,Reserved,3rd Class,500,225,26,9,Rainy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,173,Reserved,2nd Class,500,327,26,0,Cloudy,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,327,Reserved,1st Class,500,173,28,11,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,199,Unreserved,2nd Class,500,301,26,3,Rainy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,353,Unreserved,2nd Class,500,147,32,0,Sunny,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,316,Reserved,3rd Class,500,184,29,9,Rainy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,137,Unreserved,2nd Class,500,363,26,19,Rainy,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,357,Unreserved,2nd Class,500,143,28,5,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,153,Unreserved,2nd Class,500,347,27,7,Rainy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,400,Reserved,2nd Class,500,100,32,0,Cloudy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,402,Reserved,3rd Class,500,98,30,0,Cloudy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,304,Unreserved,1st Class,500,196,28,0,Sunny,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,353,Reserved,1st Class,500,147,26,1,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,243,Unreserved,3rd Class,500,257,27,0,Sunny,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,368,Reserved,2nd Class,500,132,27,0,Sunny,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,323,Reserved,3rd Class,500,177,29,0,Sunny,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,162,Reserved,2nd Class,500,338,27,20,Rainy,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,364,Reserved,2nd Class,500,136,28,0,Cloudy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,155,Unreserved,2nd Class,500,345,31,17,Rainy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,345,Unreserved,1st Class,500,155,26,0,Cloudy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,362,Unreserved,1st Class,500,138,29,0,Cloudy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,158,Reserved,3rd Class,500,342,27,0,Sunny,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,384,Unreserved,1st Class,500,116,30,0,Cloudy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,186,Unreserved,1st Class,500,314,28,17,Rainy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,383,Reserved,1st Class,500,117,26,0,Sunny,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,314,Unreserved,3rd Class,500,186,32,3,Rainy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,168,Unreserved,3rd Class,500,332,30,0,Sunny,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,336,Unreserved,2nd Class,500,164,29,12,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,121,Unreserved,1st Class,500,379,29,1,Rainy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,239,Reserved,1st Class,500,261,26,5,Rainy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,367,Reserved,1st Class,500,133,29,0,Sunny,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,251,Unreserved,3rd Class,500,249,32,0,Cloudy,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,408,Unreserved,2nd Class,500,92,27,18,Rainy,Yes,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,250,Unreserved,1st Class,500,250,26,4,Rainy,Yes,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,359,Reserved,3rd Class,500,141,30,0,Cloudy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,327,Unreserved,1st Class,500,173,29,0,Cloudy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,158,Unreserved,3rd Class,500,342,31,0,Cloudy,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,330,Reserved,2nd Class,500,170,31,0,Cloudy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,183,Reserved,1st Class,500,317,27,3,Rainy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,303,Reserved,3rd Class,500,197,27,0,Cloudy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,339,Reserved,2nd Class,500,161,30,0,Cloudy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,138,Unreserved,2nd Class,500,362,27,0,Sunny,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,397,Unreserved,1st Class,500,103,30,0,Cloudy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,190,Unreserved,1st Class,500,310,28,0,Sunny,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,440,Reserved,1st Class,500,60,26,20,Rainy,Yes,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,280,Unreserved,2nd Class,500,220,27,9,Rainy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T101,Colombo Fort,Matara,Colombo Fort → Matara,134,Unreserved,1st Class,500,366,26,17,Rainy,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,255,Unreserved,1st Class,500,245,29,0,Cloudy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T101,Colombo Fort,Matara,Colombo Fort → Matara,140,Unreserved,3rd Class,500,360,26,0,Cloudy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,382,Reserved,3rd Class,500,118,29,0,Sunny,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,344,Unreserved,3rd Class,500,156,32,0,Sunny,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T102,Colombo Fort,Matara,Colombo Fort → Matara,136,Unreserved,1st Class,500,364,32,0,Sunny,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,389,Reserved,1st Class,500,111,31,0,Cloudy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T102,Colombo Fort,Matara,Colombo Fort → Matara,218,Reserved,3rd Class,500,282,30,0,Cloudy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,301,Unreserved,3rd Class,500,199,29,17,Rainy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,318,Unreserved,3rd Class,500,182,26,17,Rainy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T201,Colombo Fort,Matara,Colombo Fort → Matara,171,Reserved,2nd Class,500,329,31,0,Sunny,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,287,Unreserved,3rd Class,500,213,32,12,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T201,Colombo Fort,Matara,Colombo Fort → Matara,151,Reserved,3rd Class,500,349,31,0,Cloudy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,350,Unreserved,1st Class,500,150,29,0,Cloudy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,340,Reserved,2nd Class,500,160,29,0,Sunny,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T202,Colombo Fort,Matara,Colombo Fort → Matara,197,Unreserved,1st Class,500,303,31,0,Sunny,No,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,313,Unreserved,2nd Class,500,187,26,4,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T202,Colombo Fort,Matara,Colombo Fort → Matara,165,Unreserved,3rd Class,500,335,26,0,Sunny,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,293,Reserved,2nd Class,500,207,29,20,Rainy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,359,Reserved,1st Class,500,141,29,0,Cloudy,No,
2025-11-26,06:00,6,Wednesday,November,Weekday,No,T301,Colombo Fort,Matara,Colombo Fort → Matara,244,Reserved,3rd Class,500,256,28,8,Rainy,Yes,
2025-11-26,08:00,8,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,347,Unreserved,3rd Class,500,153,29,0,Rainy,No,
2025-11-26,12:00,12,Wednesday,November,Weekday,No,T301,Colombo Fort,Matara,Colombo Fort → Matara,222,Reserved,2nd Class,500,278,32,0,Cloudy,No,
2025-11-26,17:00,17,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,368,Reserved,1st Class,500,132,29,4,Rainy,No,
2025-11-26,19:00,19,Wednesday,November,Weekday,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,349,Reserved,1st Class,500,151,28,0,Sunny,No,
2025-11-27,06:00,6,Thursday,November,Weekday,No,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,239,Unreserved,3rd Class,500,261,31,0,Sunny,No,
2025-11-27,08:00,8,Thursday,November,Weekday,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,329,Reserved,3rd Class,500,171,27,0,Cloudy,No,
2025-11-27,12:00,12,Thursday,November,Weekday,No,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,163,Reserved,3rd Class,500,337,29,0,Sunny,No,
2025-11-27,17:00,17,Thursday,November,Weekday,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,306,Reserved,1st Class,500,194,29,18,Rainy,No,
2025-11-27,19:00,19,Thursday,November,Weekday,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,344,Reserved,2nd Class,500,156,26,0,Sunny,No,
2025-11-27,06:00,6,Thursday,November,Weekday,No,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,183,Reserved,2nd Class,500,317,31,0,Cloudy,No,
2025-11-27,08:00,8,Thursday,November,Weekday,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,371,Reserved,3rd Class,500,129,27,7,Rainy,No,
2025-11-27,12:00,12,Thursday,November,Weekday,No,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,125,Unreserved,2nd Class,500,375,28,3,Rainy,No,
2025-11-27,17:00,17,Thursday,November,Weekday,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,364,Unreserved,2nd Class,500,136,28,4,Rainy,No,
2025-11-27,19:00,19,Thursday,November,Weekday,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,269,Reserved,2nd Class,500,231,26,15,Rainy,No,
2025-11-27,06:00,6,Thursday,November,Weekday,No,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,196,Unreserved,1st Class,500,304,30,18,Rainy,No,
2025-11-27,08:00,8,Thursday,November,Weekday,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,277,Unreserved,2nd Class,500,223,26,2,Rainy,No,
2025-11-27,12:00,12,Thursday,November,Weekday,No,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,143,Unreserved,3rd Class,500,357,32,0,Rainy,No,
2025-11-27,17:00,17,Thursday,November,Weekday,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,381,Unreserved,1st Class,500,119,29,0,Cloudy,No,
2025-11-27,19:00,19,Thursday,November,Weekday,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,244,Unreserved,3rd Class,500,256,29,0,Cloudy,No,
2025-11-27,06:00,6,Thursday,November,Weekday,No,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,202,Unreserved,3rd Class,500,298,28,0,Cloudy,No,
2025-11-27,08:00,8,Thursday,November,Weekday,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,395,Unreserved,2nd Class,500,105,29,0,Sunny,No,
2025-11-27,12:00,12,Thursday,November,Weekday,No,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,318,Unreserved,3rd Class,500,182,30,0,Cloudy,Yes,
2025-11-27,17:00,17,Thursday,November,Weekday,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,398,Unreserved,3rd Class,500,102,26,0,Sunny,No,
2025-11-27,19:00,19,Thursday,November,Weekday,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,334,Unreserved,3rd Class,500,166,32,19,Rainy,No,
2025-11-27,06:00,6,Thursday,November,Weekday,No,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,307,Unreserved,2nd Class,500,193,30,0,Sunny,Yes,
2025-11-27,08:00,8,Thursday,November,Weekday,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,382,Unreserved,1st Class,500,118,28,0,Sunny,No,
2025-11-27,12:00,12,Thursday,November,Weekday,No,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,197,Reserved,1st Class,500,303,29,0,Sunny,No,
2025-11-27,17:00,17,Thursday,November,Weekday,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,342,Reserved,2nd Class,500,158,31,0,Cloudy,No,
