date,route,train_type,class,base_capacity,predicted_demand,allocated_seats,actual_tickets_sold,seat_utilization_pct
2024-10-15,Colombo Fort - Anuradhapura,Express,3rd Class,585,464,522,339,88.89
2024-10-15,Colombo Fort - Jaffna,Slow/Local,1st Class,25,20,30,17,66.67
2024-10-15,Colombo Fort - Jaffna,Slow/Local,2nd Class,150,116,180,104,64.44
2024-10-15,Colombo Fort - Jaffna,Slow/Local,3rd Class,325,257,290,212,88.62
2024-10-15,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,21,30,18,70.0
2024-10-15,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,120,180,127,66.67
2024-10-15,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,262,290,250,90.34
2024-10-15,Colombo Fort - Matara,Slow/Local,1st Class,25,19,30,18,63.33
2024-10-15,Colombo Fort - Matara,Slow/Local,2nd Class,150,115,180,122,63.89
2024-10-15,Colombo Fort - Matara,Slow/Local,3rd Class,325,259,290,246,89.31
2024-10-15,Colombo Fort - Puttalam,Slow/Local,1st Class,25,20,30,25,66.67
2024-10-15,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,118,180,150,65.56
2024-10-15,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,257,290,316,88.62
2024-10-15,Colombo Fort - Ratnapura,Slow/Local,1st Class,25,20,30,23,66.67
2024-10-15,Colombo Fort - Ratnapura,Slow/Local,2nd Class,150,117,180,150,65.0
2024-10-15,Colombo Fort - Ratnapura,Slow/Local,3rd Class,325,265,290,322,91.38
2024-10-15,Colombo Fort - Trincomalee,Express,1st Class,45,36,54,38,66.67
2024-10-15,Colombo Fort - Trincomalee,Express,2nd Class,270,214,324,232,66.05
2024-10-15,Colombo Fort - Trincomalee,Express,3rd Class,585,454,522,507,86.97
2024-10-15,Colombo Fort - Trincomalee,Intercity,1st Class,37,30,44,35,68.18
2024-10-15,Colombo Fort - Trincomalee,Intercity,2nd Class,225,185,270,195,68.52
2024-10-15,Colombo Fort - Trincomalee,Intercity,3rd Class,487,382,435,453,87.82
2024-10-15,Kandy - Badulla,Express,1st Class,45,35,54,28,64.81
2024-10-15,Kandy - Badulla,Express,2nd Class,270,219,324,184,67.59
2024-10-15,Kandy - Badulla,Express,3rd Class,585,472,522,391,90.42
2024-10-15,Kandy - Badulla,Slow/Local,1st Class,25,20,30,25,66.67
2024-10-15,Kandy - Badulla,Slow/Local,2nd Class,150,116,180,149,64.44
2024-10-15,Kandy - Badulla,Slow/Local,3rd Class,325,258,290,312,88.97
2024-10-15,Maradana - Avissawella,Intercity,1st Class,37,30,44,28,68.18
2024-10-15,Maradana - Avissawella,Intercity,2nd Class,225,186,270,174,68.89
2024-10-15,Maradana - Avissawella,Intercity,3rd Class,487,368,435,337,84.6
2024-10-15,Maradana - Avissawella,Night Mail,1st Class,32,27,38,24,71.05
2024-10-15,Maradana - Avissawella,Night Mail,2nd Class,195,157,234,153,67.09
2024-10-15,Maradana - Avissawella,Night Mail,3rd Class,422,358,377,316,94.96
2024-10-16,Colombo Fort - Badulla,Night Mail,1st Class,32,26,38,29,68.42
2024-10-16,Colombo Fort - Badulla,Night Mail,2nd Class,195,149,234,174,63.68
2024-10-16,Colombo Fort - Badulla,Night Mail,3rd Class,422,346,377,365,91.78
2024-10-16,Colombo Fort - Batticaloa,Intercity,1st Class,37,30,44,37,68.18
2024-10-16,Colombo Fort - Batticaloa,Intercity,2nd Class,225,183,270,225,67.78
2024-10-16,Colombo Fort - Batticaloa,Intercity,3rd Class,487,395,435,485,90.8
2024-10-16,Colombo Fort - Kandy,Intercity,1st Class,37,29,44,33,65.91
2024-10-16,Colombo Fort - Kandy,Intercity,2nd Class,225,180,270,185,66.67
2024-10-16,Colombo Fort - Kandy,Intercity,3rd Class,487,380,435,465,87.36
2024-10-16,Colombo Fort - Kurunegala,Intercity,1st Class,37,30,44,31,68.18
2024-10-16,Colombo Fort - Kurunegala,Intercity,2nd Class,225,183,270,194,67.78
2024-10-16,Colombo Fort - Kurunegala,Intercity,3rd Class,487,405,435,448,93.1
2024-10-16,Colombo Fort - Matara,Express,1st Class,45,34,54,38,62.96
2024-10-16,Colombo Fort - Matara,Express,2nd Class,270,213,324,251,65.74
2024-10-16,Colombo Fort - Matara,Express,3rd Class,585,476,522,525,91.19
2024-10-16,Colombo Fort - Matara,Intercity,1st Class,37,30,44,34,68.18
2024-10-16,Colombo Fort - Matara,Intercity,2nd Class,225,183,270,216,67.78
2024-10-16,Colombo Fort - Matara,Intercity,3rd Class,487,385,435,485,88.51
2024-10-16,Colombo Fort - Matara,Slow/Local,1st Class,25,19,30,19,63.33
2024-10-16,Colombo Fort - Matara,Slow/Local,2nd Class,150,117,180,109,65.0
2024-10-16,Colombo Fort - Matara,Slow/Local,3rd Class,325,252,290,240,86.9
2024-10-16,Colombo Fort - Negombo,Intercity,1st Class,37,30,44,20,68.18
2024-10-16,Colombo Fort - Negombo,Intercity,2nd Class,225,186,270,123,68.89
2024-10-16,Colombo Fort - Negombo,Intercity,3rd Class,487,378,435,280,86.9
2024-10-16,Colombo Fort - Puttalam,Slow/Local,1st Class,25,20,30,24,66.67
2024-10-16,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,119,180,150,66.11
2024-10-16,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,256,290,325,88.28
2024-10-16,Kandy - Badulla,Express,1st Class,45,35,54,27,64.81
2024-10-16,Kandy - Badulla,Express,2nd Class,270,221,324,162,68.21
2024-10-16,Kandy - Badulla,Express,3rd Class,585,467,522,347,89.46
2024-10-17,Colombo Fort - Anuradhapura,Express,1st Class,45,36,54,37,66.67
2024-10-17,Colombo Fort - Anuradhapura,Express,2nd Class,270,214,324,211,66.05
2024-10-17,Colombo Fort - Anuradhapura,Express,3rd Class,585,439,522,474,84.1
2024-10-17,Colombo Fort - Badulla,Intercity,1st Class,37,30,44,26,68.18
2024-10-17,Colombo Fort - Badulla,Intercity,2nd Class,225,183,270,156,67.78
2024-10-17,Colombo Fort - Badulla,Intercity,3rd Class,487,394,435,345,90.57
2024-10-17,Colombo Fort - Kandy,Express,1st Class,45,35,54,35,64.81
2024-10-17,Colombo Fort - Kandy,Express,2nd Class,270,213,324,211,65.74
2024-10-17,Colombo Fort - Kandy,Express,3rd Class,585,500,522,486,95.79
2024-10-17,Colombo Fort - Kandy,Intercity,1st Class,37,30,44,24,68.18
2024-10-17,Colombo Fort - Kandy,Intercity,2nd Class,225,183,270,135,67.78
2024-10-17,Colombo Fort - Kandy,Intercity,3rd Class,487,392,435,321,90.11
2024-10-17,Colombo Fort - Negombo,Express,1st Class,45,36,54,38,66.67
2024-10-17,Colombo Fort - Negombo,Express,2nd Class,270,221,324,207,68.21
2024-10-17,Colombo Fort - Negombo,Express,3rd Class,585,431,522,460,82.57
2024-10-17,Colombo Fort - Ratnapura,Night Mail,1st Class,32,26,38,26,68.42
2024-10-17,Colombo Fort - Ratnapura,Night Mail,2nd Class,195,153,234,180,65.38
2024-10-17,Colombo Fort - Ratnapura,Night Mail,3rd Class,422,337,377,371,89.39
2024-10-17,Colombo Fort - Ratnapura,Slow/Local,1st Class,25,21,30,20,70.0
2024-10-17,Colombo Fort - Ratnapura,Slow/Local,2nd Class,150,119,180,141,66.11
2024-10-17,Colombo Fort - Ratnapura,Slow/Local,3rd Class,325,262,290,277,90.34
2024-10-17,Colombo Fort - Trincomalee,Slow/Local,1st Class,25,20,30,21,66.67
2024-10-17,Colombo Fort - Trincomalee,Slow/Local,2nd Class,150,115,180,134,63.89
2024-10-17,Colombo Fort - Trincomalee,Slow/Local,3rd Class,325,240,290,243,82.76
2024-10-17,Colombo Fort - Vavuniya,Slow/Local,1st Class,25,20,30,18,66.67
2024-10-17,Colombo Fort - Vavuniya,Slow/Local,2nd Class,150,119,180,114,66.11
2024-10-17,Colombo Fort - Vavuniya,Slow/Local,3rd Class,325,254,290,238,87.59
2024-10-17,Kandy - Badulla,Express,1st Class,45,36,54,43,66.67
2024-10-17,Kandy - Badulla,Express,2nd Class,270,211,324,270,65.12
2024-10-17,Kandy - Badulla,Express,3rd Class,585,450,522,573,86.21
2024-10-18,Colombo Fort - Anuradhapura,Intercity,1st Class,37,32,32,37,100.0
2024-10-18,Colombo Fort - Anuradhapura,Intercity,2nd Class,225,195,195,219,100.0
2024-10-18,Colombo Fort - Anuradhapura,Intercity,3rd Class,487,440,522,484,84.29
2024-10-18,Colombo Fort - Anuradhapura,Slow/Local,1st Class,25,22,22,14,100.0
2024-10-18,Colombo Fort - Anuradhapura,Slow/Local,2nd Class,150,134,134,97,100.0
2024-10-18,Colombo Fort - Anuradhapura,Slow/Local,3rd Class,325,295,344,185,85.76
2024-10-18,Colombo Fort - Batticaloa,Slow/Local,1st Class,25,22,22,15,100.0
2024-10-18,Colombo Fort - Batticaloa,Slow/Local,2nd Class,150,134,134,77,100.0
2024-10-18,Colombo Fort - Batticaloa,Slow/Local,3rd Class,325,295,344,200,85.76
2024-10-18,Colombo Fort - Galle,Night Mail,1st Class,32,29,29,30,100.0
2024-10-18,Colombo Fort - Galle,Night Mail,2nd Class,195,177,177,173,100.0
2024-10-18,Colombo Fort - Galle,Night Mail,3rd Class,422,389,443,405,87.81
2024-10-18,Colombo Fort - Jaffna,Intercity,1st Class,37,32,44,25,72.73
2024-10-18,Colombo Fort - Jaffna,Intercity,2nd Class,225,193,270,170,71.48
2024-10-18,Colombo Fort - Jaffna,Intercity,3rd Class,487,427,435,330,98.16
2024-10-18,Colombo Fort - Kandy,Express,1st Class,45,41,41,45,100.0
2024-10-18,Colombo Fort - Kandy,Express,2nd Class,270,242,242,270,100.0
2024-10-18,Colombo Fort - Kandy,Express,3rd Class,585,534,617,585,86.55
2024-10-18,Colombo Fort - Kandy,Night Mail,1st Class,32,28,38,31,73.68
2024-10-18,Colombo Fort - Kandy,Night Mail,2nd Class,195,176,234,192,75.21
2024-10-18,Colombo Fort - Kandy,Night Mail,3rd Class,422,356,377,413,94.43
2024-10-18,Colombo Fort - Negombo,Night Mail,1st Class,32,29,29,28,100.0
2024-10-18,Colombo Fort - Negombo,Night Mail,2nd Class,195,178,178,164,100.0
2024-10-18,Colombo Fort - Negombo,Night Mail,3rd Class,422,384,442,335,86.88
2024-10-18,Maradana - Avissawella,Night Mail,1st Class,32,29,29,23,100.0
2024-10-18,Maradana - Avissawella,Night Mail,2nd Class,195,179,179,146,100.0
2024-10-18,Maradana - Avissawella,Night Mail,3rd Class,422,381,441,322,86.39
2024-10-19,Colombo Fort - Batticaloa,Slow/Local,1st Class,25,21,21,21,100.0
2024-10-19,Colombo Fort - Batticaloa,Slow/Local,2nd Class,150,125,125,142,100.0
2024-10-19,Colombo Fort - Batticaloa,Slow/Local,3rd Class,325,297,354,308,83.9
2024-10-19,Colombo Fort - Galle,Slow/Local,1st Class,25,22,22,25,100.0
2024-10-19,Colombo Fort - Galle,Slow/Local,2nd Class,150,136,136,142,100.0
2024-10-19,Colombo Fort - Galle,Slow/Local,3rd Class,325,292,342,309,85.38
2024-10-19,Colombo Fort - Kandy,Intercity,1st Class,37,32,44,35,72.73
2024-10-19,Colombo Fort - Kandy,Intercity,2nd Class,225,194,270,203,71.85
2024-10-19,Colombo Fort - Kandy,Intercity,3rd Class,487,432,435,435,99.31
2024-10-19,Colombo Fort - Kandy,Slow/Local,1st Class,25,22,22,24,100.0
2024-10-19,Colombo Fort - Kandy,Slow/Local,2nd Class,150,134,134,141,100.0
2024-10-19,Colombo Fort - Kandy,Slow/Local,3rd Class,325,292,344,305,84.88
2024-10-19,Colombo Fort - Kurunegala,Express,1st Class,45,40,54,45,74.07
2024-10-19,Colombo Fort - Kurunegala,Express,2nd Class,270,235,324,267,72.53
2024-10-19,Colombo Fort - Kurunegala,Express,3rd Class,585,461,522,585,88.31
2024-10-19,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,22,30,23,73.33
2024-10-19,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,134,180,150,74.44
2024-10-19,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,289,290,304,99.66
2024-10-19,Colombo Fort - Matara,Express,1st Class,45,41,41,43,100.0
2024-10-19,Colombo Fort - Matara,Express,2nd Class,270,242,242,255,100.0
2024-10-19,Colombo Fort - Matara,Express,3rd Class,585,523,617,524,84.76
2024-10-19,Colombo Fort - Puttalam,Slow/Local,1st Class,25,22,22,25,100.0
2024-10-19,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,133,133,150,100.0
2024-10-19,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,299,345,314,86.67
2024-10-19,Colombo Fort - Trincomalee,Express,1st Class,45,40,54,39,74.07
2024-10-19,Colombo Fort - Trincomalee,Express,2nd Class,270,242,324,235,74.69
2024-10-19,Colombo Fort - Trincomalee,Express,3rd Class,585,512,522,500,98.08
2024-10-19,Colombo Fort - Vavuniya,Intercity,1st Class,37,32,44,34,72.73
2024-10-19,Colombo Fort - Vavuniya,Intercity,2nd Class,225,198,270,225,73.33
2024-10-19,Colombo Fort - Vavuniya,Intercity,3rd Class,487,429,435,482,98.62
2024-10-19,Maradana - Avissawella,Express,1st Class,45,38,54,43,70.37
2024-10-19,Maradana - Avissawella,Express,2nd Class,270,230,324,252,70.99
2024-10-19,Maradana - Avissawella,Express,3rd Class,585,506,522,562,96.93
2024-10-19,Maradana - Avissawella,Intercity,1st Class,37,34,44,31,77.27
2024-10-19,Maradana - Avissawella,Intercity,2nd Class,225,195,270,196,72.22
2024-10-19,Maradana - Avissawella,Intercity,3rd Class,487,433,435,405,99.54
2024-10-19,Maradana - Avissawella,Slow/Local,1st Class,25,22,22,25,100.0
2024-10-19,Maradana - Avissawella,Slow/Local,2nd Class,150,134,134,150,100.0
2024-10-19,Maradana - Avissawella,Slow/Local,3rd Class,325,292,344,301,84.88
2024-10-20,Colombo Fort - Anuradhapura,Express,1st Class,45,41,54,31,75.93
2024-10-20,Colombo Fort - Anuradhapura,Express,2nd Class,270,241,324,201,74.38
2024-10-20,Colombo Fort - Anuradhapura,Express,3rd Class,585,513,522,384,98.28
2024-10-20,Colombo Fort - Kandy,Express,1st Class,45,41,41,39,100.0
2024-10-20,Colombo Fort - Kandy,Express,2nd Class,270,238,238,224,100.0
2024-10-20,Colombo Fort - Kandy,Express,3rd Class,585,524,621,532,84.38
2024-10-20,Colombo Fort - Kurunegala,Intercity,1st Class,37,33,33,37,100.0
2024-10-20,Colombo Fort - Kurunegala,Intercity,2nd Class,225,199,199,225,100.0
2024-10-20,Colombo Fort - Kurunegala,Intercity,3rd Class,487,443,517,487,85.69
2024-10-20,Colombo Fort - Matara,Express,1st Class,45,41,54,44,75.93
2024-10-20,Colombo Fort - Matara,Express,2nd Class,270,239,324,267,73.77
2024-10-20,Colombo Fort - Matara,Express,3rd Class,585,508,522,585,97.32
2024-10-20,Colombo Fort - Matara,Slow/Local,1st Class,25,21,30,23,70.0
2024-10-20,Colombo Fort - Matara,Slow/Local,2nd Class,150,127,180,136,70.56
2024-10-20,Colombo Fort - Matara,Slow/Local,3rd Class,325,281,290,285,96.9
2024-10-20,Colombo Fort - Ratnapura,Slow/Local,1st Class,25,22,22,18,100.0
2024-10-20,Colombo Fort - Ratnapura,Slow/Local,2nd Class,150,135,135,100,100.0
2024-10-20,Colombo Fort - Ratnapura,Slow/Local,3rd Class,325,293,343,220,85.42
2024-10-20,Kandy - Badulla,Slow/Local,1st Class,25,23,23,25,100.0
2024-10-20,Kandy - Badulla,Slow/Local,2nd Class,150,135,135,148,100.0
2024-10-20,Kandy - Badulla,Slow/Local,3rd Class,325,299,342,325,87.43
2024-10-21,Colombo Fort - Anuradhapura,Slow/Local,1st Class,25,19,30,22,63.33
2024-10-21,Colombo Fort - Anuradhapura,Slow/Local,2nd Class,150,117,180,137,65.0
2024-10-21,Colombo Fort - Anuradhapura,Slow/Local,3rd Class,325,260,290,285,89.66
2024-10-21,Colombo Fort - Badulla,Slow/Local,1st Class,25,20,30,19,66.67
2024-10-21,Colombo Fort - Badulla,Slow/Local,2nd Class,150,119,180,118,66.11
2024-10-21,Colombo Fort - Badulla,Slow/Local,3rd Class,325,254,290,248,87.59
2024-10-21,Colombo Fort - Jaffna,Slow/Local,1st Class,25,20,30,25,66.67
2024-10-21,Colombo Fort - Jaffna,Slow/Local,2nd Class,150,115,180,145,63.89
2024-10-21,Colombo Fort - Jaffna,Slow/Local,3rd Class,325,254,290,325,87.59
2024-10-21,Colombo Fort - Matara,Intercity,1st Class,37,30,44,36,68.18
2024-10-21,Colombo Fort - Matara,Intercity,2nd Class,225,181,270,225,67.04
2024-10-21,Colombo Fort - Matara,Intercity,3rd Class,487,384,435,455,88.28
2024-10-21,Colombo Fort - Puttalam,Express,1st Class,45,35,54,42,64.81
2024-10-21,Colombo Fort - Puttalam,Express,2nd Class,270,217,324,258,66.98
2024-10-21,Colombo Fort - Puttalam,Express,3rd Class,585,436,522,532,83.52
2024-10-21,Colombo Fort - Ratnapura,Express,1st Class,45,36,54,29,66.67
2024-10-21,Colombo Fort - Ratnapura,Express,2nd Class,270,222,324,150,68.52
2024-10-21,Colombo Fort - Ratnapura,Express,3rd Class,585,449,522,349,86.02
2024-10-21,Colombo Fort - Ratnapura,Slow/Local,1st Class,25,20,30,21,66.67
2024-10-21,Colombo Fort - Ratnapura,Slow/Local,2nd Class,150,117,180,118,65.0
2024-10-21,Colombo Fort - Ratnapura,Slow/Local,3rd Class,325,258,290,295,88.97
2024-10-21,Colombo Fort - Vavuniya,Express,1st Class,45,35,54,37,64.81
2024-10-21,Colombo Fort - Vavuniya,Express,2nd Class,270,204,324,204,62.96
2024-10-21,Colombo Fort - Vavuniya,Express,3rd Class,585,424,522,469,81.23
2024-10-21,Colombo Fort - Vavuniya,Slow/Local,1st Class,25,20,30,22,66.67
2024-10-21,Colombo Fort - Vavuniya,Slow/Local,2nd Class,150,116,180,118,64.44
2024-10-21,Colombo Fort - Vavuniya,Slow/Local,3rd Class,325,253,290,243,87.24
2024-10-21,Kandy - Badulla,Intercity,1st Class,37,29,44,31,65.91
2024-10-21,Kandy - Badulla,Intercity,2nd Class,225,181,270,181,67.04
2024-10-21,Kandy - Badulla,Intercity,3rd Class,487,370,435,405,85.06
2024-10-21,Kandy - Badulla,Night Mail,1st Class,32,26,38,32,68.42
2024-10-21,Kandy - Badulla,Night Mail,2nd Class,195,161,234,195,68.8
2024-10-21,Kandy - Badulla,Night Mail,3rd Class,422,360,377,422,95.49
2024-10-21,Maradana - Avissawella,Night Mail,1st Class,32,26,38,21,68.42
2024-10-21,Maradana - Avissawella,Night Mail,2nd Class,195,156,234,129,66.67
2024-10-21,Maradana - Avissawella,Night Mail,3rd Class,422,361,377,297,95.76
2024-10-22,Colombo Fort - Badulla,Intercity,1st Class,37,29,44,31,65.91
2024-10-22,Colombo Fort - Badulla,Intercity,2nd Class,225,180,270,208,66.67
2024-10-22,Colombo Fort - Badulla,Intercity,3rd Class,487,381,435,468,87.59
2024-10-22,Colombo Fort - Batticaloa,Slow/Local,1st Class,25,19,30,21,63.33
2024-10-22,Colombo Fort - Batticaloa,Slow/Local,2nd Class,150,118,180,118,65.56
2024-10-22,Colombo Fort - Batticaloa,Slow/Local,3rd Class,325,253,290,255,87.24
2024-10-22,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,20,30,15,66.67
2024-10-22,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,119,180,88,66.11
2024-10-22,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,260,290,216,89.66
2024-10-22,Colombo Fort - Ratnapura,Express,1st Class,45,35,54,40,64.81
2024-10-22,Colombo Fort - Ratnapura,Express,2nd Class,270,218,324,270,67.28
2024-10-22,Colombo Fort - Ratnapura,Express,3rd Class,585,432,522,497,82.76
2024-10-22,Colombo Fort - Vavuniya,Intercity,1st Class,37,30,44,25,68.18
2024-10-22,Colombo Fort - Vavuniya,Intercity,2nd Class,225,183,270,144,67.78
2024-10-22,Colombo Fort - Vavuniya,Intercity,3rd Class,487,379,435,303,87.13
2024-10-22,Colombo Fort - Vavuniya,Slow/Local,1st Class,25,20,30,22,66.67
2024-10-22,Colombo Fort - Vavuniya,Slow/Local,2nd Class,150,118,180,137,65.56
2024-10-22,Colombo Fort - Vavuniya,Slow/Local,3rd Class,325,255,290,307,87.93
2024-10-23,Colombo Fort - Anuradhapura,Express,1st Class,45,35,54,40,64.81
2024-10-23,Colombo Fort - Anuradhapura,Express,2nd Class,270,209,324,211,64.51
2024-10-23,Colombo Fort - Anuradhapura,Express,3rd Class,585,456,522,441,87.36
2024-10-23,Colombo Fort - Anuradhapura,Intercity,1st Class,37,30,44,31,68.18
2024-10-23,Colombo Fort - Anuradhapura,Intercity,2nd Class,225,181,270,203,67.04
2024-10-23,Colombo Fort - Anuradhapura,Intercity,3rd Class,487,391,435,414,89.89
2024-10-23,Colombo Fort - Batticaloa,Express,1st Class,45,35,54,42,64.81
2024-10-23,Colombo Fort - Batticaloa,Express,2nd Class,270,212,324,242,65.43
2024-10-23,Colombo Fort - Batticaloa,Express,3rd Class,585,476,522,516,91.19
2024-10-23,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,20,30,22,66.67
2024-10-23,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,115,180,148,63.89
2024-10-23,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,252,290,318,86.9
2024-10-23,Colombo Fort - Puttalam,Express,1st Class,45,34,54,39,62.96
2024-10-23,Colombo Fort - Puttalam,Express,2nd Class,270,216,324,213,66.67
2024-10-23,Colombo Fort - Puttalam,Express,3rd Class,585,439,522,467,84.1
2024-10-23,Colombo Fort - Ratnapura,Intercity,1st Class,37,28,44,33,63.64
2024-10-23,Colombo Fort - Ratnapura,Intercity,2nd Class,225,181,270,223,67.04
2024-10-23,Colombo Fort - Ratnapura,Intercity,3rd Class,487,380,435,422,87.36
2024-10-23,Colombo Fort - Trincomalee,Express,1st Class,45,36,54,20,66.67
2024-10-23,Colombo Fort - Trincomalee,Express,2nd Class,270,213,324,125,65.74
2024-10-23,Colombo Fort - Trincomalee,Express,3rd Class,585,462,522,291,88.51
2024-10-23,Kandy - Badulla,Intercity,1st Class,37,29,44,32,65.91
2024-10-23,Kandy - Badulla,Intercity,2nd Class,225,182,270,175,67.41
2024-10-23,Kandy - Badulla,Intercity,3rd Class,487,381,435,397,87.59
2024-10-24,Colombo Fort - Badulla,Intercity,1st Class,37,30,44,35,68.18
2024-10-24,Colombo Fort - Badulla,Intercity,2nd Class,225,184,270,188,68.15
2024-10-24,Colombo Fort - Badulla,Intercity,3rd Class,487,393,435,431,90.34
2024-10-24,Colombo Fort - Batticaloa,Slow/Local,1st Class,25,20,30,24,66.67
2024-10-24,Colombo Fort - Batticaloa,Slow/Local,2nd Class,150,118,180,150,65.56
2024-10-24,Colombo Fort - Batticaloa,Slow/Local,3rd Class,325,247,290,325,85.17
2024-10-24,Colombo Fort - Galle,Express,1st Class,45,35,54,42,64.81
2024-10-24,Colombo Fort - Galle,Express,2nd Class,270,214,324,259,66.05
2024-10-24,Colombo Fort - Galle,Express,3rd Class,585,459,522,585,87.93
2024-10-24,Colombo Fort - Matara,Slow/Local,1st Class,25,19,30,16,63.33
2024-10-24,Colombo Fort - Matara,Slow/Local,2nd Class,150,119,180,95,66.11
2024-10-24,Colombo Fort - Matara,Slow/Local,3rd Class,325,252,290,223,86.9
2024-10-24,Colombo Fort - Puttalam,Intercity,1st Class,37,30,44,26,68.18
2024-10-24,Colombo Fort - Puttalam,Intercity,2nd Class,225,182,270,148,67.41
2024-10-24,Colombo Fort - Puttalam,Intercity,3rd Class,487,412,435,359,94.71
2024-10-24,Colombo Fort - Puttalam,Slow/Local,1st Class,25,21,30,22,70.0
2024-10-24,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,120,180,114,66.67
2024-10-24,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,259,290,283,89.31
2024-10-24,Kandy - Badulla,Intercity,1st Class,37,29,44,36,65.91
2024-10-24,Kandy - Badulla,Intercity,2nd Class,225,181,270,215,67.04
2024-10-24,Kandy - Badulla,Intercity,3rd Class,487,379,435,487,87.13
2024-10-24,Kandy - Badulla,Slow/Local,1st Class,25,21,30,25,70.0
2024-10-24,Kandy - Badulla,Slow/Local,2nd Class,150,120,180,150,66.67
2024-10-24,Kandy - Badulla,Slow/Local,3rd Class,325,260,290,325,89.66
