record_id,date,year,month,day_of_week,day_type,is_public_holiday,holiday_name,is_covid_lockdown_period,origin_station,destination_station,line_name,distance_km,train_type,class,seat_capacity,tickets_sold,seat_utilization_pct,fare_lkr,revenue_lkr,delay_minutes
53471,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Negombo,Main Line,37,Slow/Local,2nd Class,150,122,81.33,289.78,35353.16,12
53472,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Negombo,Main Line,37,Slow/Local,3rd Class,325,288,88.62,148.62,42802.56,12
53473,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Negombo,Main Line,37,Express,1st Class,45,31,68.89,507.53,15733.43,9
53474,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Negombo,Main Line,37,Express,2nd Class,270,200,74.07,290.32,58064.0,9
53475,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Negombo,Main Line,37,Express,3rd Class,585,425,72.65,144.82,61548.5,9
53476,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Vavuniya,Northern Line,259,Slow/Local,1st Class,25,18,72.0,3695.79,66524.22,14
53477,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Vavuniya,Northern Line,259,Slow/Local,2nd Class,150,115,76.67,2072.07,238288.05,14
53478,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Vavuniya,Northern Line,259,Slow/Local,3rd Class,325,259,79.69,1006.16,260595.44,14
53479,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Kandy,Main Line,121,Express,1st Class,45,43,95.56,1724.14,74138.02,13
53480,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Kandy,Main Line,121,Express,2nd Class,270,256,94.81,949.3,243020.8,13
53481,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Kandy,Main Line,121,Express,3rd Class,585,512,87.52,454.46,232683.52,13
53482,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Kandy,Main Line,121,Intercity,1st Class,37,30,81.08,1816.68,54500.4,34
53483,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Kandy,Main Line,121,Intercity,2nd Class,225,170,75.56,917.06,155900.2,34
53484,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Kandy,Main Line,121,Intercity,3rd Class,487,404,82.96,486.38,196497.52,34
53485,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Express,1st Class,45,37,82.22,2289.94,84727.78,15
53486,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Express,2nd Class,270,210,77.78,1306.54,274373.4,15
53487,2024-10-30,2024,10,Wednesday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Express,3rd Class,585,474,81.03,668.54,316887.96,15
53488,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Intercity,1st Class,37,28,75.68,2305.72,64560.16,25
53489,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Intercity,2nd Class,225,183,81.33,1294.55,236902.65,25
53490,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Intercity,3rd Class,487,416,85.42,653.71,271943.36,25
53491,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Negombo,Main Line,37,Intercity,1st Class,37,28,75.68,554.15,15516.2,17
53492,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Negombo,Main Line,37,Intercity,2nd Class,225,172,76.44,285.75,49149.0,17
53493,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Negombo,Main Line,37,Intercity,3rd Class,487,342,70.23,144.81,49525.02,17
53494,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Slow/Local,1st Class,25,23,92.0,2230.97,51312.31,13
53495,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Slow/Local,2nd Class,150,138,92.0,1222.55,168711.9,13
53496,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Slow/Local,3rd Class,325,325,100.0,608.18,197658.5,13
53497,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Intercity,1st Class,37,37,100.0,1565.33,57917.21,11
53498,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Intercity,2nd Class,225,225,100.0,796.21,179147.25,11
53499,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Intercity,3rd Class,487,467,95.89,392.88,183474.96,11
53500,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Anuradhapura,Northern Line,205,Express,1st Class,45,31,68.89,2940.89,91167.59,11
53501,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Anuradhapura,Northern Line,205,Express,2nd Class,270,163,60.37,1585.73,258473.99,11
53502,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Anuradhapura,Northern Line,205,Express,3rd Class,585,368,62.91,825.36,303732.48,11
53503,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Vavuniya,Northern Line,259,Slow/Local,1st Class,25,21,84.0,3915.25,82220.25,16
53504,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Vavuniya,Northern Line,259,Slow/Local,2nd Class,150,137,91.33,2080.88,285080.56,16
53505,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Vavuniya,Northern Line,259,Slow/Local,3rd Class,325,295,90.77,1027.91,303233.45,16
53506,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Kandy,Main Line,121,Express,1st Class,45,41,91.11,1836.64,75302.24,6
53507,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Kandy,Main Line,121,Express,2nd Class,270,260,96.3,970.11,252228.6,6
53508,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Kandy,Main Line,121,Express,3rd Class,585,567,96.92,470.0,266490.0,6
53509,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Batticaloa,Batticaloa Line,314,Intercity,1st Class,37,33,89.19,4448.72,146807.76,11
53510,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Batticaloa,Batticaloa Line,314,Intercity,2nd Class,225,196,87.11,2515.83,493102.68,11
53511,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Batticaloa,Batticaloa Line,314,Intercity,3rd Class,487,414,85.01,1232.58,510288.12,11
53512,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Vavuniya,Northern Line,259,Express,1st Class,45,43,95.56,3615.56,155469.08,5
53513,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Vavuniya,Northern Line,259,Express,2nd Class,270,233,86.3,2153.95,501870.35,5
53514,2024-10-31,2024,10,Thursday,Weekday,0,,0,Colombo Fort,Vavuniya,Northern Line,259,Express,3rd Class,585,503,85.98,1026.56,516359.68,5
53515,2024-10-31,2024,10,Thursday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,1st Class,45,45,100.0,872.77,39274.65,13
53516,2024-10-31,2024,10,Thursday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,2nd Class,270,264,97.78,467.06,123303.84,13
53517,2024-10-31,2024,10,Thursday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,3rd Class,585,559,95.56,237.53,132779.27,13
53518,2024-11-01,2024,11,Friday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Slow/Local,1st Class,25,18,72.0,847.17,15249.06,16
53519,2024-11-01,2024,11,Friday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Slow/Local,2nd Class,150,107,71.33,449.93,48142.51,16
53520,2024-11-01,2024,11,Friday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Slow/Local,3rd Class,325,233,71.69,221.74,51665.42,16
53521,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Negombo,Main Line,37,Intercity,1st Class,37,37,100.0,513.36,18994.32,5
53522,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Negombo,Main Line,37,Intercity,2nd Class,225,213,94.67,300.04,63908.52,5
53523,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Negombo,Main Line,37,Intercity,3rd Class,487,487,100.0,146.67,71428.29,5
53524,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Anuradhapura,Northern Line,205,Slow/Local,1st Class,25,17,68.0,2986.83,50776.11,4
53525,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Anuradhapura,Northern Line,205,Slow/Local,2nd Class,150,104,69.33,1632.62,169792.48,4
53526,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Anuradhapura,Northern Line,205,Slow/Local,3rd Class,325,222,68.31,800.68,177750.96,4
53527,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Slow/Local,1st Class,25,15,60.0,2367.88,35518.2,2
53528,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Slow/Local,2nd Class,150,91,60.67,1274.53,115982.23,2
53529,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Matara,Coastal Line,160,Slow/Local,3rd Class,325,225,69.23,625.42,140719.5,2
53530,2024-11-01,2024,11,Friday,Weekday,0,,0,Kandy,Badulla,Main Line,171,Express,1st Class,45,38,84.44,2509.54,95362.52,6
53531,2024-11-01,2024,11,Friday,Weekday,0,,0,Kandy,Badulla,Main Line,171,Express,2nd Class,270,204,75.56,1393.18,284208.72,6
53532,2024-11-01,2024,11,Friday,Weekday,0,,0,Kandy,Badulla,Main Line,171,Express,3rd Class,585,448,76.58,631.41,282871.68,6
53533,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Galle,Coastal Line,116,Express,1st Class,45,40,88.89,1814.73,72589.2,13
53534,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Galle,Coastal Line,116,Express,2nd Class,270,256,94.81,860.77,220357.12,13
53535,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Galle,Coastal Line,116,Express,3rd Class,585,516,88.21,470.68,242870.88,13
53536,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Badulla,Main Line,292,Intercity,1st Class,37,35,94.59,4212.39,147433.65,42
53537,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Badulla,Main Line,292,Intercity,2nd Class,225,186,82.67,2345.31,436227.66,42
53538,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Badulla,Main Line,292,Intercity,3rd Class,487,397,81.52,1115.08,442686.76,42
53539,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Kurunegala,Northern Line,94,Slow/Local,1st Class,25,18,72.0,1339.82,24116.76,10
53540,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Kurunegala,Northern Line,94,Slow/Local,2nd Class,150,114,76.0,751.69,85692.66,10
53541,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Kurunegala,Northern Line,94,Slow/Local,3rd Class,325,241,74.15,356.12,85824.92,10
53542,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Express,1st Class,45,26,57.78,1353.57,35192.82,13
53543,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Express,2nd Class,270,161,59.63,784.42,126291.62,13
53544,2024-11-01,2024,11,Friday,Weekday,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Express,3rd Class,585,368,62.91,398.87,146784.16,13
53545,2024-11-01,2024,11,Friday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,1st Class,45,44,97.78,842.58,37073.52,25
53546,2024-11-01,2024,11,Friday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,2nd Class,270,256,94.81,441.39,112995.84,25
53547,2024-11-01,2024,11,Friday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,3rd Class,585,551,94.19,232.45,128079.95,25
53548,2024-11-02,2024,11,Saturday,Weekend,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Slow/Local,1st Class,25,19,76.0,846.78,16088.82,11
53549,2024-11-02,2024,11,Saturday,Weekend,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Slow/Local,2nd Class,150,110,73.33,467.93,51472.3,11
53550,2024-11-02,2024,11,Saturday,Weekend,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Slow/Local,3rd Class,325,230,70.77,218.74,50310.2,11
53551,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Kurunegala,Northern Line,94,Intercity,1st Class,37,23,62.16,1488.38,34232.74,21
53552,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Kurunegala,Northern Line,94,Intercity,2nd Class,225,167,74.22,727.38,121472.46,21
53553,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Kurunegala,Northern Line,94,Intercity,3rd Class,487,312,64.07,356.78,111315.36,21
53554,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Negombo,Main Line,37,Intercity,1st Class,37,33,89.19,549.87,18145.71,4
53555,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Negombo,Main Line,37,Intercity,2nd Class,225,207,92.0,272.43,56393.01,4
53556,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Negombo,Main Line,37,Intercity,3rd Class,487,443,90.97,146.46,64881.78,4
53557,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Slow/Local,1st Class,25,17,68.0,1476.91,25107.47,6
53558,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Slow/Local,2nd Class,150,91,60.67,797.18,72543.38,6
53559,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Slow/Local,3rd Class,325,181,55.69,417.43,75554.83,6
53560,2024-11-02,2024,11,Saturday,Weekend,0,,0,Kandy,Badulla,Main Line,171,Express,1st Class,45,23,51.11,2424.08,55753.84,2
53561,2024-11-02,2024,11,Saturday,Weekend,0,,0,Kandy,Badulla,Main Line,171,Express,2nd Class,270,170,62.96,1397.5,237575.0,2
53562,2024-11-02,2024,11,Saturday,Weekend,0,,0,Kandy,Badulla,Main Line,171,Express,3rd Class,585,395,67.52,653.54,258148.3,2
53563,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Kandy,Main Line,121,Express,1st Class,45,42,93.33,1737.63,72980.46,17
53564,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Kandy,Main Line,121,Express,2nd Class,270,216,80.0,972.11,209975.76,17
53565,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Kandy,Main Line,121,Express,3rd Class,585,528,90.26,453.94,239680.32,17
53566,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Badulla,Main Line,292,Intercity,1st Class,37,37,100.0,4511.6,166929.2,24
53567,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Badulla,Main Line,292,Intercity,2nd Class,225,225,100.0,2301.81,517907.25,24
53568,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Badulla,Main Line,292,Intercity,3rd Class,487,470,96.51,1156.66,543630.2,24
53569,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Matara,Coastal Line,160,Express,1st Class,45,43,95.56,2488.95,107024.85,36
53570,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Matara,Coastal Line,160,Express,2nd Class,270,246,91.11,1279.51,314759.46,36
53571,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Matara,Coastal Line,160,Express,3rd Class,585,539,92.14,628.58,338804.62,36
53572,2024-11-02,2024,11,Saturday,Weekend,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,1st Class,45,45,100.0,805.8,36261.0,6
53573,2024-11-02,2024,11,Saturday,Weekend,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,2nd Class,270,266,98.52,464.28,123498.48,6
53574,2024-11-02,2024,11,Saturday,Weekend,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,3rd Class,585,585,100.0,227.38,133017.3,6
53575,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Batticaloa,Batticaloa Line,314,Express,1st Class,45,40,88.89,4592.8,183712.0,9
53576,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Batticaloa,Batticaloa Line,314,Express,2nd Class,270,268,99.26,2378.36,637400.48,9
53577,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Batticaloa,Batticaloa Line,314,Express,3rd Class,585,569,97.26,1258.62,716154.78,9
53578,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Slow/Local,1st Class,25,25,100.0,1870.94,46773.5,13
53579,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Slow/Local,2nd Class,150,150,100.0,1026.75,154012.5,13
53580,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Slow/Local,3rd Class,325,289,88.92,495.82,143291.98,13
53581,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Badulla,Main Line,292,Night Mail,1st Class,32,31,96.88,4143.04,128434.24,14
53582,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Badulla,Main Line,292,Night Mail,2nd Class,195,181,92.82,2351.63,425645.03,14
53583,2024-11-02,2024,11,Saturday,Weekend,0,,0,Colombo Fort,Badulla,Main Line,292,Night Mail,3rd Class,422,400,94.79,1105.03,442012.0,14
53584,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Galle,Coastal Line,116,Slow/Local,1st Class,25,25,100.0,1754.05,43851.25,6
53585,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Galle,Coastal Line,116,Slow/Local,2nd Class,150,146,97.33,875.95,127888.7,6
53586,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Galle,Coastal Line,116,Slow/Local,3rd Class,325,319,98.15,447.15,142640.85,6
53587,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Matara,Coastal Line,160,Slow/Local,1st Class,25,24,96.0,2294.89,55077.36,8
53588,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Matara,Coastal Line,160,Slow/Local,2nd Class,150,131,87.33,1274.91,167013.21,8
53589,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Matara,Coastal Line,160,Slow/Local,3rd Class,325,291,89.54,616.97,179538.27,8
53590,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Negombo,Main Line,37,Slow/Local,1st Class,25,21,84.0,522.76,10977.96,7
53591,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Negombo,Main Line,37,Slow/Local,2nd Class,150,126,84.0,276.36,34821.36,7
53592,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Negombo,Main Line,37,Slow/Local,3rd Class,325,259,79.69,141.63,36682.17,7
53593,2024-11-03,2024,11,Sunday,Weekend,0,,0,Kandy,Badulla,Main Line,171,Express,1st Class,45,44,97.78,2423.5,106634.0,7
53594,2024-11-03,2024,11,Sunday,Weekend,0,,0,Kandy,Badulla,Main Line,171,Express,2nd Class,270,267,98.89,1321.74,352904.58,7
53595,2024-11-03,2024,11,Sunday,Weekend,0,,0,Kandy,Badulla,Main Line,171,Express,3rd Class,585,585,100.0,656.51,384058.35,7
53596,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Batticaloa,Batticaloa Line,314,Slow/Local,1st Class,25,25,100.0,4794.9,119872.5,4
53597,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Batticaloa,Batticaloa Line,314,Slow/Local,2nd Class,150,144,96.0,2353.09,338844.96,4
53598,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Batticaloa,Batticaloa Line,314,Slow/Local,3rd Class,325,316,97.23,1265.46,399885.36,4
53599,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Kurunegala,Northern Line,94,Slow/Local,1st Class,25,25,100.0,1366.72,34168.0,0
53600,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Kurunegala,Northern Line,94,Slow/Local,2nd Class,150,145,96.67,720.74,104507.3,0
53601,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Kurunegala,Northern Line,94,Slow/Local,3rd Class,325,325,100.0,361.94,117630.5,0
53602,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Badulla,Main Line,292,Express,1st Class,45,42,93.33,3973.81,166900.02,11
53603,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Badulla,Main Line,292,Express,2nd Class,270,244,90.37,2291.01,559006.44,11
53604,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Badulla,Main Line,292,Express,3rd Class,585,546,93.33,1139.79,622325.34,11
53605,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Matara,Coastal Line,160,Express,1st Class,45,43,95.56,2156.55,92731.65,23
53606,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Matara,Coastal Line,160,Express,2nd Class,270,270,100.0,1234.07,333198.9,23
53607,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Matara,Coastal Line,160,Express,3rd Class,585,585,100.0,591.96,346296.6,23
53608,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Galle,Coastal Line,116,Intercity,1st Class,37,31,83.78,1673.08,51865.48,5
53609,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Galle,Coastal Line,116,Intercity,2nd Class,225,182,80.89,944.7,171935.4,5
53610,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Galle,Coastal Line,116,Intercity,3rd Class,487,444,91.17,447.91,198872.04,5
53611,2024-11-03,2024,11,Sunday,Weekend,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,1st Class,45,44,97.78,863.24,37982.56,0
53612,2024-11-03,2024,11,Sunday,Weekend,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,2nd Class,270,270,100.0,444.51,120017.7,0
53613,2024-11-03,2024,11,Sunday,Weekend,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,3rd Class,585,549,93.85,222.16,121965.84,0
53614,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Slow/Local,1st Class,25,20,80.0,1994.75,39895.0,5
53615,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Slow/Local,2nd Class,150,136,90.67,1081.43,147074.48,5
53616,2024-11-03,2024,11,Sunday,Weekend,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Slow/Local,3rd Class,325,261,80.31,513.26,133960.86,5
53617,2024-11-04,2024,11,Monday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Intercity,1st Class,37,30,81.08,856.52,25695.6,4
53618,2024-11-04,2024,11,Monday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Intercity,2nd Class,225,162,72.0,458.0,74196.0,4
53619,2024-11-04,2024,11,Monday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Intercity,3rd Class,487,371,76.18,216.79,80429.09,4
53620,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Anuradhapura,Northern Line,205,Intercity,1st Class,37,29,78.38,3091.55,89654.95,15
53621,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Anuradhapura,Northern Line,205,Intercity,2nd Class,225,169,75.11,1653.26,279400.94,15
53622,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Anuradhapura,Northern Line,205,Intercity,3rd Class,487,398,81.72,787.78,313536.44,15
53623,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Slow/Local,1st Class,25,24,96.0,1503.49,36083.76,26
53624,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Slow/Local,2nd Class,150,150,100.0,780.89,117133.5,26
53625,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Ratnapura,Main Line branch,101,Slow/Local,3rd Class,325,301,92.62,382.87,115243.87,26
53626,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Intercity,1st Class,37,36,97.3,1908.23,68696.28,0
53627,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Intercity,2nd Class,225,218,96.89,1033.94,225398.92,0
53628,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Intercity,3rd Class,487,466,95.69,511.95,238568.7,0
53629,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Express,1st Class,45,44,97.78,1944.37,85552.28,37
53630,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Express,2nd Class,270,256,94.81,1043.81,267215.36,37
53631,2024-11-04,2024,11,Monday,Weekday,0,,0,Colombo Fort,Puttalam,Puttalam Line,130,Express,3rd Class,585,575,98.29,490.11,281813.25,37
53632,2024-11-04,2024,11,Monday,Weekday,0,,0,Maradana,Avissawella,Kelani Valley Line,58,Express,1st Class,45,29,64.44,807.27,23410.83,6
